,song_name,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2009,All The Stars (with SZA),0.698,0.633,8,-4.946,1,0.0605,0.000194,0.0926,0.552,96.924,232187,4
2010,Magnolia,0.791,0.582,11,-7.323,0,0.0114,0.0,0.35,0.443,162.991,181812,4
2011,HONEST,0.676,0.536,2,-8.79,1,0.403,3.37e-05,0.105,0.373,79.037,172672,4
2012,Father Stretch My Hands Pt. 1,0.724,0.573,7,-4.113,1,0.118,0.0,0.538,0.438,113.088,135920,4
2013,Jukebox Joints (feat. Joe Fox & Kanye West),0.284,0.803,2,-5.293,0,0.302,0.0,0.242,0.553,67.536,323960,4
2014,SMUCKERS (feat. Lil Wayne & Kanye West),0.427,0.849,7,-2.945,1,0.015,0.00373,0.153,0.55,79.155,334363,4
2015,Flashing Lights,0.639,0.628,6,-7.578,0,0.0381,0.0,0.386,0.43,90.482,237507,4
2016,American Boy,0.727,0.729,0,-2.99,1,0.171,0.0,0.07,0.512,117.932,284733,4
2017,Homecoming,0.667,0.747,1,-7.059,1,0.337,0.0,0.115,0.918,86.917,203493,4
2018,Promiscuous,0.808,0.97,10,-6.098,0,0.0569,6.13e-05,0.154,0.868,114.328,242293,4
2019,The Way I Are,0.731,0.807,3,-6.492,0,0.181,0.751,0.319,0.765,114.759,179120,4
2020,Kill Bill,0.644,0.735,8,-5.747,1,0.0521,0.144,0.161,0.418,88.98,153947,4
2021,Anti-Hero,0.637,0.643,4,-6.571,1,0.13,1.8e-06,0.142,0.533,97.008,200690,4
2022,Calm Down (with Selena Gomez),0.801,0.806,11,-5.206,1,0.382,0.000669,0.114,0.802,106.999,239318,4
2023,Creepin' (with The Weeknd & 21 Savage),0.715,0.62,1,-6.005,0,0.417,0.0,0.0822,0.172,97.95,221520,4
2024,Unholy (feat. Kim Petras),0.714,0.472,2,-7.375,1,0.013,4.51e-06,0.266,0.238,131.121,156943,4
2025,CUFF IT,0.78,0.689,7,-5.668,1,0.0368,9.69e-06,0.0698,0.642,115.042,225389,4
2026,Escapism.,0.538,0.742,2,-5.355,1,0.138,4.67e-05,0.0934,0.25,96.107,272373,4
2027,As It Was,0.52,0.731,6,-5.338,0,0.342,0.00101,0.311,0.662,173.93,167303,4
2028,LET GO,0.735,0.449,2,-9.933,0,0.859,0.0,0.213,0.514,146.016,175890,4
2029,La Jumpa,0.887,0.234,9,-14.52,1,0.111,0.67,0.13,0.197,140.02,196800,4
2030,Nobody Gets Me,0.358,0.284,7,-8.285,1,0.805,0.0,0.183,0.276,99.796,180853,3
2031,Made You Look,0.838,0.525,10,-3.562,1,0.345,1.92e-06,0.0771,0.884,144.981,134256,4
2032,I'm Good (Blue),0.561,0.965,7,-3.673,0,0.00383,7.07e-06,0.371,0.304,128.04,175238,4
2033,Rich Flex,0.561,0.52,11,-9.342,0,0.0503,1.86e-06,0.355,0.424,153.15,239360,3
2034,I Like You (A Happier Song) (with Doja Cat),0.733,0.67,5,-6.009,1,0.121,0.0,0.121,0.472,100.964,192841,4
2035,golden hour,0.515,0.593,4,-4.801,1,0.653,0.162,0.25,0.153,94.467,209260,3
2036,Lavender Haze,0.733,0.436,10,-10.489,1,0.258,0.000573,0.157,0.0976,96.985,202396,4
2037,Late Night Talking,0.714,0.728,10,-4.595,1,0.298,0.0,0.106,0.901,114.996,177955,4
2038,Miss You,0.587,0.742,6,-6.64,0,0.0128,0.00107,0.146,0.199,145.007,206000,4
2039,Shirt,0.824,0.453,3,-9.604,0,0.146,0.0273,0.0896,0.552,119.959,181831,4
2040,Here With Me,0.574,0.469,4,-8.209,1,0.534,9.21e-05,0.128,0.288,132.023,242485,4
2041,Under The Influence,0.733,0.69,9,-5.529,0,0.0635,1.18e-06,0.105,0.31,116.992,184613,4
2042,STAR WALKIN' (League of Legends Worlds Anthem),0.637,0.715,2,-4.971,0,0.148,0.0,0.0892,0.308,141.872,210576,4
2043,10:35,0.696,0.793,8,-5.733,1,0.0683,3.78e-06,0.18,0.698,120.003,172253,4
2044,Just Wanna Rock,0.486,0.545,11,-7.924,1,0.0652,0.00474,0.0642,0.0385,150.187,123891,4
2045,Tití Me Preguntó,0.65,0.715,5,-5.198,0,0.0993,0.000291,0.126,0.187,106.672,243717,4
2046,I Ain't Worried,0.704,0.797,0,-5.927,1,0.0826,0.000745,0.0546,0.825,139.994,148486,4
2047,Until I Found You,0.539,0.508,10,-6.05,1,0.727,0.0,0.174,0.227,101.358,177720,3
2048,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,0.247,0.299,9,-6.083,1,0.899,0.0,0.131,0.172,177.115,196520,4
2049,DESPECHÁ RMX,0.954,0.582,9,-5.744,0,0.235,1.26e-06,0.0572,0.884,130.008,170828,4
2050,Vegas (From the Original Motion Picture Soundtrack ELVIS),0.801,0.601,8,-7.574,0,0.0777,3.23e-05,0.145,0.74,159.969,182907,4
2051,Bones,0.773,0.742,5,-3.678,0,0.0206,0.0,0.0754,0.571,114.071,165265,4
2052,Something in the Orange,0.369,0.192,4,-12.151,0,0.555,8.35e-06,0.0954,0.148,175.212,228013,3
2053,La Bachata,0.835,0.679,7,-5.329,0,0.583,1.98e-06,0.218,0.85,124.98,162638,4
2054,Bad Habit,0.686,0.507,1,-7.097,1,0.626,7.51e-05,0.383,0.69,168.955,232115,4
2055,Die For You,0.472,0.518,8,-7.379,1,0.383,0.127,0.289,0.154,147.805,211667,4
2056,Nothing Is Lost (You Give Me Strength),0.52,0.693,5,-7.704,1,0.0002,2.2e-05,0.122,0.12,126.985,267505,4
2057,Boy's a liar,0.656,0.838,5,-8.407,1,0.25,0.00281,0.207,0.74,132.981,131253,4
2058,SNAP,0.565,0.636,0,-8.198,1,0.107,9.9e-06,0.447,0.525,170.01,179551,4
2059,About Damn Time,0.836,0.743,10,-6.305,0,0.0995,0.0,0.335,0.722,108.966,191822,4
2060,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],0.71,0.879,0,-4.218,1,0.158,0.00142,0.439,0.341,114.993,201391,4
2061,Super Freaky Girl,0.95,0.891,2,-2.653,1,0.0645,1.77e-05,0.309,0.912,133.01,170977,4
2062,STAY (with Justin Bieber),0.591,0.764,1,-5.484,1,0.0383,0.0,0.103,0.478,169.928,141806,4
2063,Evergreen (You Didn’t Deserve Me At All),0.697,0.336,9,-10.395,1,0.598,0.00528,0.107,0.31,82.029,216680,3
2064,THE LONELIEST,0.519,0.595,2,-5.001,1,0.00151,0.0,0.0762,0.237,129.786,247067,4
2065,"Quevedo: Bzrp Music Sessions, Vol. 52",0.621,0.782,2,-5.548,1,0.0125,0.033,0.23,0.55,128.033,198938,4
2066,Left and Right (Feat. Jung Kook of BTS),0.881,0.592,2,-4.898,1,0.619,1.32e-05,0.0901,0.719,101.058,154487,4
2067,Shut Down,0.82,0.686,0,-5.102,1,0.00412,0.0,0.184,0.668,110.058,175889,3
2068,How Do I Say Goodbye,0.4,0.641,8,-6.303,1,0.214,0.0,0.0656,0.393,81.552,163603,4
2069,Pointless,0.325,0.59,4,-3.943,1,0.0686,0.0,0.104,0.278,180.449,235752,3
2070,Unholy (feat. Kim Petras),0.714,0.472,2,-7.375,1,0.013,4.51e-06,0.266,0.238,131.121,156943,4
2071,Kill Bill,0.644,0.735,8,-5.747,1,0.0521,0.144,0.161,0.418,88.98,153947,4
2072,About Damn Time,0.836,0.743,10,-6.305,0,0.0995,0.0,0.335,0.722,108.966,191822,4
2073,Bad Habit,0.686,0.494,1,-7.093,1,0.613,5.8e-05,0.402,0.7,168.946,232067,4
2074,Creepin' (with The Weeknd & 21 Savage),0.712,0.608,1,-5.985,0,0.41,0.0,0.0784,0.152,97.95,221520,4
2075,As It Was,0.52,0.731,6,-5.338,0,0.342,0.00101,0.311,0.662,173.93,167303,4
2076,Anti-Hero,0.637,0.643,4,-6.571,1,0.13,1.8e-06,0.142,0.533,97.008,200690,4
2077,STAY (with Justin Bieber),0.591,0.764,1,-5.484,1,0.0383,0.0,0.103,0.478,169.928,141806,4
2078,Made You Look,0.838,0.525,10,-3.562,1,0.345,1.92e-06,0.0771,0.884,144.981,134256,4
2079,Talk To Me,0.83,0.631,1,-5.867,0,0.231,5.94e-05,0.145,0.802,123.959,147840,4
2080,I Ain't Worried,0.704,0.797,0,-5.927,1,0.0826,0.000745,0.0546,0.825,139.994,148486,4
2081,CUFF IT,0.78,0.689,7,-5.668,1,0.0368,9.69e-06,0.0698,0.642,115.042,225389,4
2082,Super Freaky Girl,0.95,0.891,2,-2.653,1,0.0645,1.77e-05,0.309,0.912,133.01,170977,4
2083,Cold Heart - PNAU Remix,0.796,0.798,1,-6.312,1,0.034,4.19e-05,0.0952,0.942,116.032,202735,4
2084,THATS WHAT I WANT,0.737,0.846,1,-4.51,0,0.00614,0.0,0.0486,0.546,87.981,143901,4
2085,good 4 u,0.563,0.664,9,-5.044,1,0.335,0.0,0.0849,0.688,166.928,178147,4
2086,Lavender Haze,0.733,0.436,10,-10.489,1,0.258,0.000573,0.157,0.0976,96.985,202396,4
2087,Cardboard Box - Happi Remix,0.516,0.754,10,-3.519,0,0.456,0.0,0.204,0.764,125.176,150638,5
2088,Romantic Homicide,0.571,0.544,6,-10.613,1,0.453,0.00805,0.322,0.216,132.052,132631,4
2089,SNAP,0.565,0.636,0,-8.198,1,0.107,9.9e-06,0.447,0.525,170.01,179551,4
2090,Left and Right (Feat. Jung Kook of BTS),0.881,0.592,2,-4.898,1,0.619,1.32e-05,0.0901,0.719,101.058,154487,4
2091,Christmas Kind of Love,0.652,0.861,7,-4.779,1,0.00867,0.000566,0.177,0.596,137.991,145627,4
2092,Heat Waves,0.761,0.525,11,-6.9,1,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
2093,I Like You (A Happier Song) (with Doja Cat),0.733,0.67,5,-6.009,1,0.121,0.0,0.121,0.472,100.964,192841,4
2094,Gimme,0.686,0.6,10,-8.28,1,0.005,0.00197,0.34,0.696,155.039,185806,4
2095,Sunroof,0.768,0.716,10,-5.11,1,0.35,0.0,0.15,0.841,131.43,163026,4
2096,eyEs 4 you,0.728,0.753,11,-5.08,1,0.288,0.0,0.0751,0.548,117.953,151000,4
2097,Bam Bam (feat. Ed Sheeran),0.756,0.697,8,-6.377,1,0.182,0.0,0.333,0.956,94.996,206071,4
2098,sail away,0.743,0.835,2,-4.655,1,0.25,0.0,0.0912,0.955,120.019,179000,4
2099,Shivers,0.788,0.859,2,-2.724,1,0.281,0.0,0.0424,0.822,141.02,207853,4
2100,abcdefu,0.695,0.54,4,-5.692,1,0.299,0.0,0.367,0.415,121.932,168602,4
2101,h8 u,0.647,0.69,9,-5.116,0,0.456,1.48e-05,0.114,0.449,83.923,150346,4
2102,Enemy (with JID) - from the series Arcane League of Legends,0.728,0.783,11,-4.424,0,0.237,0.0,0.434,0.555,77.011,173381,4
2103,INDUSTRY BABY (feat. Jack Harlow),0.736,0.704,3,-7.409,0,0.0203,0.0,0.0501,0.894,149.995,212000,4
2104,Rich Flex,0.561,0.52,11,-9.342,0,0.0503,1.86e-06,0.355,0.424,153.15,239360,3
2105,Mood (feat. iann dior),0.7,0.722,7,-3.558,0,0.221,0.0,0.272,0.756,90.989,140526,4
2106,Levitating (feat. DaBaby),0.702,0.825,6,-3.787,0,0.00883,0.0,0.0674,0.915,102.977,203064,4
2107,Bad Habits,0.808,0.897,11,-3.712,0,0.0469,3.14e-05,0.364,0.591,126.026,231041,4
2108,Emotions,0.656,0.832,5,-5.386,1,0.0529,0.0,0.4,0.742,125.915,172381,4
2109,Woman,0.824,0.764,5,-4.175,0,0.0888,0.00294,0.117,0.881,107.998,172627,4
2110,Save Your Tears (with Ariana Grande) (Remix),0.65,0.825,0,-4.645,1,0.0215,2.44e-05,0.0936,0.593,118.091,191014,4
2111,Sweater Weather,0.612,0.807,10,-2.81,1,0.0495,0.0177,0.101,0.398,124.053,240400,4
2112,Ghost,0.601,0.741,2,-5.569,1,0.185,2.91e-05,0.415,0.441,153.96,153190,4
2113,Rubberband,0.741,0.754,6,-5.378,1,0.091,0.0,0.15,0.885,120.046,146000,4
2114,Blinding Lights,0.513,0.796,1,-4.075,1,0.00147,0.000209,0.0938,0.345,171.017,201573,4
2115,Watermelon Sugar,0.548,0.816,0,-4.209,1,0.122,0.0,0.335,0.557,95.39,174000,4
2116,drivers license,0.585,0.436,10,-8.761,1,0.721,1.31e-05,0.105,0.132,143.874,242014,4
2117,Easy On Me,0.604,0.366,5,-7.519,1,0.578,0.0,0.133,0.13,141.981,224695,4
2118,Someone You Loved,0.501,0.405,1,-5.679,1,0.751,0.0,0.105,0.446,109.891,182161,4
2119,WITHOUT YOU,0.662,0.413,0,-7.357,1,0.213,0.0,0.134,0.467,93.005,161385,4
2120,MONTERO (Call Me By Your Name),0.61,0.508,8,-6.682,0,0.297,0.0,0.384,0.758,178.818,137876,4
2121,Dance Monkey,0.826,0.593,6,-6.401,0,0.688,0.000161,0.17,0.541,98.083,209755,4
2122,Don't Start Now,0.794,0.793,11,-4.521,0,0.0125,0.0,0.0952,0.677,123.941,183290,4
2123,I Don't Care (with Justin Bieber),0.798,0.675,6,-5.041,1,0.0912,0.0,0.0894,0.842,101.956,219947,4
2124,Kiss Me More (feat. SZA),0.764,0.705,8,-3.463,1,0.259,8.92e-05,0.12,0.781,110.97,208667,4
2125,Circles,0.704,0.758,0,-3.537,1,0.233,0.00144,0.0924,0.534,120.003,214907,4
2126,Don't Let Me Go,0.501,0.591,6,-7.167,1,0.333,0.0,0.109,0.213,119.052,163425,4
2127,positions,0.736,0.802,0,-4.759,1,0.468,0.0,0.094,0.675,144.005,172325,4
2128,Boyfriend,0.707,0.627,6,-3.785,0,0.0878,0.0,0.172,0.565,140.993,139755,4
2129,Under The Influence,0.733,0.69,9,-5.529,0,0.0635,1.18e-06,0.105,0.31,116.992,184613,4
2130,"Lemonade (feat. Gunna, Don Toliver & NAV)",0.8,0.658,1,-6.142,0,0.25,0.0,0.111,0.462,140.042,195429,4
2131,Astronaut In The Ocean,0.778,0.695,4,-6.865,0,0.175,0.0,0.15,0.472,149.996,132780,4
2132,Broken Hearted,0.716,0.639,7,-4.622,1,0.189,0.0,0.188,0.689,92.052,125508,4
2133,ROCKSTAR (feat. Roddy Ricch),0.746,0.69,11,-7.956,1,0.247,0.0,0.101,0.497,89.977,181733,4
2134,The Box,0.896,0.586,10,-6.687,0,0.104,0.0,0.79,0.642,116.971,196653,4
2135,Sunflower - Spider-Man: Into the Spider-Verse,0.753,0.498,2,-5.61,1,0.551,0.0,0.0706,0.927,89.95,158053,4
2136,Carbon,0.796,0.602,8,-8.033,1,0.043,0.0,0.105,0.612,105.026,153145,4
2137,Señorita,0.759,0.54,9,-6.039,0,0.037,0.0,0.0945,0.75,116.947,190960,4
2138,Old Town Road (feat. Billy Ray Cyrus) - Remix,0.878,0.619,6,-5.56,1,0.0533,0.0,0.113,0.639,136.041,157067,4
2139,bad guy,0.701,0.425,7,-10.965,1,0.328,0.13,0.1,0.562,135.128,194088,4
2140,7 rings,0.725,0.321,1,-10.744,0,0.578,0.0,0.0884,0.319,70.142,178640,4
2141,Happier,0.687,0.792,5,-2.749,1,0.191,0.0,0.167,0.671,100.015,214290,4
2142,Sorry,0.654,0.76,0,-3.669,0,0.0797,0.0,0.299,0.41,99.945,200787,4
2143,High Hopes,0.579,0.904,5,-2.729,1,0.193,0.0,0.064,0.681,82.014,190947,4
2144,DARK CLOUDS,0.68,0.582,1,-6.887,0,0.0954,3.08e-05,0.0637,0.612,131.823,130909,3
2145,Sweet but Psycho,0.719,0.704,1,-4.724,1,0.0691,0.0,0.166,0.628,133.002,187436,4
2146,Shape of You,0.825,0.652,1,-3.183,0,0.581,0.0,0.0931,0.931,95.977,233713,4
2147,Closer,0.748,0.524,8,-5.599,1,0.414,0.0,0.111,0.661,95.01,244960,4
2148,Eastside (with Halsey & Khalid),0.56,0.68,6,-7.648,0,0.555,0.0,0.116,0.319,89.391,173800,4
2149,Body,0.803,0.635,10,-6.007,0,0.302,6.9e-06,0.0823,0.673,101.966,145882,4
2150,"thank u, next",0.724,0.647,1,-5.642,1,0.28,0.0,0.102,0.435,106.96,207333,4
2151,Let Me Love You,0.656,0.578,7,-8.97,0,0.235,0.0,0.118,0.556,94.514,256733,4
2152,Finesse - Remix; feat. Cardi B,0.704,0.859,5,-4.877,0,0.0185,0.0,0.0215,0.926,105.115,217289,4
2153,Can't Feel My Face,0.705,0.769,9,-5.526,0,0.113,0.0,0.105,0.583,107.949,213520,4
2154,Centuries,0.393,0.858,4,-2.868,0,0.00359,0.0,0.102,0.56,176.042,228360,4
2155,I'm Wrong,0.599,0.667,1,-5.768,1,0.126,0.0,0.173,0.554,94.966,142740,4
2156,Beggin',0.714,0.8,11,-4.808,0,0.127,0.0,0.359,0.589,134.002,211560,4
2157,Pompeii,0.679,0.715,9,-6.383,1,0.0755,0.0,0.271,0.571,127.435,214148,4
2158,"Hey, Soul Sister",0.677,0.89,1,-4.448,0,0.182,0.0,0.0826,0.764,97.012,216773,4
2159,All of Me,0.422,0.264,8,-7.064,1,0.922,0.0,0.132,0.331,119.93,269560,4
2160,Another Love,0.442,0.538,4,-8.55,0,0.717,2.95e-05,0.09,0.139,122.758,244360,4
2161,Love Yourself,0.609,0.378,4,-9.828,1,0.835,0.0,0.28,0.515,100.418,233720,4
2162,Stitches,0.746,0.754,1,-6.684,1,0.0152,0.0,0.0486,0.746,149.882,206880,4
2163,Sugar,0.748,0.788,1,-7.055,1,0.0591,0.0,0.0863,0.884,120.076,235493,4
2164,Rude,0.773,0.758,1,-4.993,1,0.0422,0.0,0.305,0.925,144.033,224840,4
2165,Grenade,0.704,0.558,2,-7.273,0,0.148,0.0,0.107,0.245,110.444,222091,4
2166,I'm Not The Only One,0.453,0.496,5,-5.785,1,0.554,2.65e-05,0.0772,0.501,80.994,239317,4
2167,Thinking out Loud,0.781,0.445,2,-6.061,1,0.474,0.0,0.184,0.591,78.998,281560,4
2168,Shallow,0.572,0.385,7,-6.362,1,0.371,0.0,0.231,0.323,95.799,215733,4
2169,1-800-273-8255,0.62,0.574,5,-7.788,0,0.569,0.0,0.19,0.357,100.023,250173,4
2170,My Head Is A Jungle - MK Remix / Radio Edit,0.684,0.789,7,-6.889,0,0.084,0.00289,0.217,0.411,123.989,205161,4
2171,Get Out My Head,0.742,0.404,11,-3.133,0,0.207,0.247,0.08,0.789,138.077,224800,4
2172,Losing It,0.76,0.964,2,-5.844,1,0.00181,0.703,0.0975,0.643,125.003,248036,4
2173,What They Say,0.805,0.779,6,-6.217,1,0.00182,0.846,0.0831,0.567,125.012,400115,4
2174,My Love (feat. Jess Glynne),0.814,0.622,8,-7.573,1,0.000132,0.72,0.0658,0.726,119.976,259934,4
2175,Turn off the Lights,0.824,0.745,11,-5.49,0,0.0467,3.29e-05,0.198,0.888,125.013,210547,4
2176,Blind Faith,0.45,0.846,9,-4.712,0,0.00523,0.0,0.228,0.402,140.042,233667,4
2177,White Noise,0.707,0.878,10,-7.274,0,0.00475,0.00198,0.356,0.855,119.993,340253,4
2178,Katy on a Mission,0.674,0.731,8,-5.211,1,0.0232,7.99e-06,0.0856,0.507,139.898,219120,4
2179,I Need Air (feat. Angela Hunte),0.318,0.836,6,-5.173,0,0.000751,0.164,0.132,0.382,182.394,256307,4
2180,It Makes You Forget (Itgehane) - Edit,0.794,0.89,0,-9.438,1,0.0177,0.468,0.0838,0.77,125.003,236160,4
2181,Ya Kidding,0.813,0.983,1,-5.515,1,0.00177,0.546,0.502,0.77,125.007,238080,4
2182,Liquid Spirit - Claptone Remix,0.877,0.62,4,-9.069,1,0.00406,0.388,0.0549,0.296,120.997,383552,4
2183,Panic Room,0.577,0.883,10,-6.423,1,0.0259,0.0706,0.118,0.255,122.987,214483,4
2184,Rinse & Repeat,0.787,0.719,1,-6.508,1,0.0442,0.00337,0.128,0.628,122.013,152600,4
2185,Need U (100%) (feat. A*M*E) - Radio Edit,0.67,0.848,0,-5.103,0,0.00172,0.00168,0.385,0.457,124.031,174122,4
2186,Tidal Wave,0.522,0.868,5,-5.307,1,0.0446,1.3e-06,0.635,0.514,173.96,228827,4
2187,Watercolour - Full Version; Single,0.421,0.896,5,-5.696,0,0.000174,0.039,0.323,0.169,174.065,304107,4
2188,Techno Disco Tool - Radio Edit,0.766,0.947,3,-6.097,0,0.00504,0.0513,0.282,0.71,129.973,194308,4
2189,The Groovy Cat,0.8,0.846,5,-7.518,1,0.0277,0.877,0.0896,0.211,127.008,272395,4
2190,Cola,0.706,0.74,6,-7.904,1,0.0245,0.512,0.135,0.444,122.007,223869,3
2191,Best Be Believing - Shadow Child Remix,0.85,0.755,11,-6.832,0,0.0136,0.565,0.0216,0.534,124.02,351606,4
2192,Rhymes,0.895,0.561,5,-7.813,1,0.0209,0.00315,0.199,0.678,125.989,200005,4
2193,Be Sharp Say Nowt,0.764,0.977,1,-5.729,1,0.00506,0.868,0.66,0.96,126.015,228571,4
2194,No Problem,0.556,0.948,6,-5.522,1,0.000667,0.103,0.0505,0.505,174.975,250667,4
2195,Real Life,0.543,0.74,7,-5.187,0,0.148,0.00358,0.142,0.6,123.915,205773,4
2196,On Hold - Jamie xx Remix,0.759,0.909,0,-7.85,0,0.301,0.844,0.0998,0.471,128.188,371533,4
2197,Benediction,0.82,0.568,9,-9.495,0,0.00632,0.718,0.0722,0.724,115.988,399310,4
2198,Inspector Norse,0.912,0.782,7,-7.018,0,0.0741,0.763,0.348,0.89,119.979,400751,4
2199,Deep Down Low,0.794,0.896,5,-1.514,0,0.00371,0.615,0.0876,0.5,125.999,190476,4
2200,Chunky,0.803,0.858,10,-4.019,1,0.0111,0.096,0.0766,0.862,121.989,158115,4
2201,House & Pressure,0.868,0.66,10,-6.079,0,0.00454,0.205,0.0843,0.389,125.983,148571,4
2202,Something Special - Original Mix,0.961,0.395,0,-9.789,0,0.00075,0.000234,0.0849,0.381,123.046,282598,4
2203,Time,0.531,0.919,9,-5.531,0,0.000214,0.000846,0.135,0.44,139.945,260427,4
2204,Talk to Me You'll Understand,0.741,0.619,1,-11.366,0,0.661,0.674,0.125,0.146,126.008,417100,4
2205,The Renegade,0.779,0.929,0,-4.734,1,0.00683,0.0,0.146,0.439,125.001,150703,4
2206,Lights On (feat. Ms Dynamite) - Single Mix,0.852,0.858,5,-3.759,0,0.113,0.0,0.224,0.824,127.983,204027,4
2207,Promises,0.484,0.941,9,-4.339,0,4.53e-05,0.00298,0.64,0.319,143.948,257360,4
2208,Remind Me,0.481,0.839,5,-2.856,0,0.00153,0.133,0.356,0.0453,173.095,241587,4
2209,I Loved You (feat. Melissa Steel),0.647,0.792,10,-6.391,0,0.16,0.0,0.0624,0.351,122.432,184705,4
2210,We Do What We Want,0.77,0.966,6,-6.703,1,0.000438,0.932,0.098,0.349,126.01,505577,4
2211,Grey,0.833,0.582,11,-6.987,0,0.053,0.0577,0.108,0.209,125.026,293579,4
2212,Final Credits,0.823,0.814,6,-8.723,1,0.0146,0.359,0.138,0.488,133.01,439994,4
2213,I Need A Painkiller,0.742,0.947,9,-4.631,0,0.00104,0.13,0.355,0.592,125.021,195960,4
2214,Coma Cat,0.614,0.949,0,-4.948,1,0.00482,0.215,0.298,0.733,118.987,177621,4
2215,Solitary Daze,0.69,0.739,3,-11.513,0,0.0127,0.905,0.0744,0.384,125.007,463406,4
2216,Just,0.793,0.853,7,-6.303,1,0.000108,0.664,0.032,0.62,120.002,372555,4
2217,Burns - Edit,0.695,0.609,2,-8.514,1,0.184,0.878,0.0822,0.111,120.011,190750,4
2218,The Jam,0.68,0.941,0,-8.093,1,0.000817,0.621,0.0852,0.341,124.035,192200,4
2219,Veins,0.673,0.982,9,-6.698,0,0.00148,0.726,0.0413,0.646,123.999,443224,4
2220,Serotonin Moonbeams,0.817,0.876,8,-7.485,0,0.0332,0.199,0.412,0.671,131.022,289472,4
2221,Strong,0.582,0.813,4,-7.443,1,0.143,0.0837,0.349,0.315,133.988,234053,4
2222,Don't Let Go,0.815,0.748,8,-8.74,0,0.00102,0.936,0.0945,0.612,121.002,269800,4
2223,Delilah (pull me out of this),0.685,0.827,10,-7.745,1,0.138,0.00207,0.374,0.586,133.93,250702,4
2224,Burn Dem Bridges - Nia Archives Edit,0.583,0.899,10,-3.375,0,0.0431,0.0128,0.249,0.344,170.081,147455,4
2225,Water,0.528,0.822,4,-5.371,0,0.0087,0.192,0.183,0.363,130.013,256899,4
2226,Walk Thru Water,0.645,0.544,6,-7.185,0,0.0746,0.621,0.107,0.131,133.986,194186,4
2227,KILL DEM,0.788,0.873,2,-6.188,1,0.00344,0.311,0.332,0.291,128.004,223537,4
2228,Dreamcast,0.668,0.723,7,-9.315,0,0.000646,0.85,0.205,0.0322,123.999,325744,4
2229,It's Quiet Now (feat. Dope Earth Alien),0.703,0.818,5,-7.905,0,0.000569,0.0792,0.0964,0.63,123.009,182750,4
2230,Bubble Up,0.748,0.66,1,-9.286,1,0.00714,0.916,0.0512,0.963,116.001,368707,4
2231,GOOD TIMES - Sofia Kourtesis Remix,0.681,0.892,7,-6.594,1,0.00056,0.856,0.0364,0.46,121.008,269711,4
2232,Sinkhole,0.806,0.7,2,-7.639,1,0.000113,0.869,0.0832,0.354,129.023,284207,4
2233,World Is Empty,0.772,0.814,11,-6.07,0,0.101,0.0033,0.186,0.239,130.876,196031,4
2234,So Tell Me…,0.565,0.636,2,-5.855,1,0.0484,0.0331,0.0979,0.16,170.0,227427,4
2235,Every Time That I Land - Skibadee Version,0.708,0.679,8,-6.016,1,0.00748,5.98e-05,0.106,0.584,159.976,199502,4
2236,B.O.T.A. (Baddest Of Them All),0.756,0.962,0,-7.526,1,0.0671,0.703,0.194,0.749,136.981,358267,4
2237,Rose Rouge,0.73,0.589,10,-6.685,0,0.15,0.118,0.198,0.0585,118.044,277787,4
2238,Problems,0.703,0.873,10,-9.467,0,0.0189,0.57,0.316,0.534,136.0,277239,4
2239,Nothing Without You,0.85,0.643,11,-8.085,0,0.00573,0.00476,0.0819,0.44,120.016,389997,4
2240,Shimmer,0.74,0.615,8,-9.66,1,5.09e-05,0.859,0.0882,0.504,137.052,310855,4
2241,Defender,0.711,0.769,7,-8.113,0,0.19,0.928,0.146,0.482,124.987,374562,4
2242,Sapphire,0.729,0.555,8,-7.133,1,0.0554,0.0429,0.113,0.533,137.975,160435,4
2243,Fuck It!,0.713,0.923,7,-4.555,1,0.00193,0.0426,0.0879,0.363,129.985,221500,4
2244,The Way To Do It,0.807,0.902,10,-8.213,0,7.11e-05,0.926,0.222,0.514,122.994,320653,4
2245,Like The Old Days,0.654,0.79,0,-10.384,1,0.0035,0.859,0.257,0.627,121.993,240041,4
2246,Hungry (For Love),0.605,0.973,7,-3.214,0,0.00063,0.0995,0.455,0.49,128.014,176367,4
2247,Made 4 U,0.632,0.946,10,-5.586,1,0.045,0.0127,0.056,0.378,130.037,219187,4
2248,Pax - Four Tet Remix,0.769,0.842,2,-8.6,1,0.00839,0.892,0.0621,0.347,134.02,320000,4
2249,Gangster Time,0.684,0.642,11,-8.33,0,0.0276,0.0081,0.353,0.694,133.78,233817,4
2250,Dream - Edit,0.486,0.444,10,-17.831,0,0.229,0.814,0.109,0.468,140.048,246333,4
2251,Give It 2 Me - Edit,0.598,0.922,3,-5.182,0,0.0508,0.0,0.347,0.531,137.954,228067,4
2252,Mirage Over - Manami Remix,0.719,0.94,10,-8.971,0,0.000242,0.86,0.102,0.688,138.985,308500,4
2253,Blind Date,0.617,0.916,10,-5.937,1,0.0257,0.00036,0.0654,0.246,133.959,245821,4
2254,Freefall (feat. Moxie Knox) - Edit,0.788,0.759,9,-6.651,1,0.0122,0.1,0.0713,0.829,130.009,187251,4
